Empcode,Name,Department,DOJ,P,WO,H,L,Ab,DP,OT1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
EMP031,Geetha Verma,LINE 7,20-Feb-21,17,5,0,2,3,2,1,P,P,P,P,WO,WO,P,P,P,Ab,P,WO,Ab,OT1,DP,Ab,P,L,WO,P,DP,P,P,P,L,WO,P,P,P,P,
EMP031,Geetha Verma,LINE 7,20-Feb-21,15,7,2,1,3,1,2,P,Ab,WO,L,Ab,DP,P,P,P,WO,P,P,WO,OT1,P,H,WO,P,P,P,P,P,Ab,WO,WO,H,P,P,OT1,P,WO
EMP032,Girish Joshi,LINE 9,29-May-20,18,5,0,3,4,0,1,WO,P,P,L,P,P,P,WO,P,P,Ab,L,P,P,WO,P,P,Ab,P,P,OT1,WO,Ab,P,L,P,P,P,WO,P,Ab
EMP032,Girish Joshi,LINE 9,29-May-20,18,5,2,0,3,0,0,P,P,Ab,H,WO,P,Ab,P,P,WO,P,WO,P,Ab,P,P,P,P,WO,P,P,P,P,P,H,WO,P,P,,,
EMP032,Girish Joshi,LINE 9,29-May-20,21,5,2,1,1,1,0,P,P,P,P,WO,P,WO,P,DP,P,P,WO,P,P,P,P,P,P,WO,H,P,P,H,Ab,P,WO,P,L,P,P,P
EMP032,Girish Joshi,LINE 9,29-May-20,18,6,2,0,3,1,0,H,WO,P,P,H,P,P,Ab,WO,P,P,P,P,Ab,P,WO,P,P,P,P,P,P,WO,WO,Ab,P,DP,P,P,WO,
EMP032,Girish Joshi,LINE 9,29-May-20,16,4,3,2,4,0,2,P,P,L,P,OT1,Ab,WO,P,P,P,P,P,H,WO,P,H,OT1,P,P,P,WO,P,P,H,Ab,L,Ab,WO,Ab,P,P
EMP032,Girish Joshi,LINE 9,29-May-20,10,8,3,0,4,3,2,WO,H,P,WO,OT1,Ab,WO,P,P,P,WO,H,OT1,P,H,P,DP,WO,P,DP,Ab,WO,Ab,P,WO,DP,P,P,WO,Ab,
EMP032,Girish Joshi,LINE 9,29-May-20,18,7,0,2,0,3,1,P,WO,P,OT1,P,P,P,P,WO,P,P,P,DP,L,P,WO,DP,P,WO,P,P,DP,WO,P,WO,P,P,L,P,WO,P
EMP032,Girish Joshi,LINE 9,29-May-20,20,6,0,2,1,1,1,P,P,P,P,P,WO,WO,P,P,P,P,Ab,WO,WO,L,P,P,P,OT1,WO,P,P,P,P,P,P,WO,L,P,P,DP
EMP032,Girish Joshi,LINE 9,29-May-20,21,6,1,0,1,1,0,P,P,WO,P,P,P,WO,P,P,WO,WO,P,P,P,P,P,WO,P,P,P,P,Ab,P,WO,P,P,P,DP,H,P,
EMP032,Girish Joshi,LINE 9,29-May-20,20,5,0,4,1,1,0,WO,P,P,P,P,P,DP,WO,P,L,P,P,P,P,WO,P,P,P,P,L,P,WO,P,P,L,Ab,P,P,WO,P,L
EMP032,Girish Joshi,LINE 9,29-May-20,18,7,3,0,1,0,1,P,P,P,P,WO,P,P,P,H,WO,H,WO,P,P,P,H,P,P,WO,WO,Ab,P,P,OT1,P,WO,P,WO,P,P,
EMP032,Girish Joshi,LINE 9,29-May-20,16,7,1,3,3,0,1,P,P,WO,P,P,P,Ab,P,P,WO,P,P,OT1,L,Ab,P,WO,L,WO,Ab,P,P,P,WO,P,L,WO,P,H,P,WO
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,17,8,1,0,2,2,1,WO,P,P,WO,DP,P,WO,WO,P,WO,P,P,P,P,WO,P,P,P,P,P,Ab,WO,P,P,Ab,DP,P,H,WO,P,OT1
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,14,6,3,2,3,0,0,P,Ab,P,P,WO,H,P,P,WO,P,H,WO,P,H,L,P,L,P,WO,P,Ab,P,P,P,WO,WO,P,Ab,,,
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,16,4,1,4,3,2,1,L,P,P,P,WO,DP,P,P,P,P,Ab,WO,P,P,P,DP,P,L,WO,OT1,L,H,P,Ab,P,WO,Ab,L,P,P,P
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,16,7,0,3,3,0,1,P,WO,Ab,P,L,P,Ab,Ab,WO,P,WO,P,OT1,P,P,WO,P,P,P,P,P,L,WO,L,P,P,P,WO,P,WO,
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,21,4,1,2,3,0,0,L,Ab,P,P,P,P,WO,P,H,Ab,P,P,Ab,WO,P,P,P,P,P,P,WO,P,P,P,P,P,L,WO,P,P,P
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,17,5,1,0,4,3,0,P,P,P,WO,DP,Ab,P,H,P,Ab,WO,DP,P,P,Ab,DP,P,WO,P,P,WO,P,P,Ab,WO,P,P,P,P,P,
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,13,7,2,2,3,3,1,L,WO,P,P,H,Ab,WO,Ab,WO,P,P,DP,Ab,H,L,WO,P,OT1,DP,P,P,P,WO,P,DP,P,P,P,P,WO,WO
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,16,6,1,3,3,0,2,P,P,Ab,OT1,P,WO,P,L,L,P,Ab,WO,WO,H,P,P,L,WO,P,WO,P,P,P,Ab,OT1,P,WO,P,P,P,P
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,18,5,3,2,1,0,1,P,P,WO,H,Ab,L,P,OT1,P,WO,H,L,P,P,P,P,WO,P,WO,P,P,P,P,WO,P,P,P,P,P,H,
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,15,7,3,2,2,1,1,WO,P,Ab,P,H,DP,L,WO,P,WO,P,P,WO,P,WO,P,Ab,H,P,P,P,WO,P,OT1,P,H,P,P,WO,L,P
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,22,5,0,1,1,0,1,OT1,WO,P,P,WO,P,P,P,P,P,L,WO,P,P,P,P,Ab,P,WO,P,P,P,P,P,P,WO,P,P,P,P,
EMP033,Jyothi Kumar,LINE 2,28-Oct-22,13,6,4,3,4,1,0,Ab,Ab,WO,Ab,L,P,L,P,L,WO,P,P,H,H,P,P,WO,P,H,WO,Ab,DP,P,WO,P,P,P,P,P,H,WO
EMP034,Arun Mehta,LINE 6,17-Aug-19,19,6,0,3,1,2,0,WO,Ab,P,P,L,DP,P,WO,P,P,P,P,P,P,WO,WO,L,L,P,P,P,WO,P,P,P,P,P,P,WO,DP,P
EMP034,Arun Mehta,LINE 6,17-Aug-19,17,5,1,1,3,1,0,Ab,P,P,DP,WO,P,P,P,P,P,L,WO,P,Ab,P,P,P,P,WO,P,P,P,WO,Ab,P,WO,P,H,,,
EMP034,Arun Mehta,LINE 6,17-Aug-19,19,6,2,2,2,0,0,P,H,P,P,WO,WO,Ab,P,H,P,P,WO,P,P,P,P,P,P,WO,L,P,P,Ab,P,P,WO,L,P,P,WO,P
EMP034,Arun Mehta,LINE 6,17-Aug-19,16,5,1,2,2,2,2,OT1,WO,P,P,P,DP,Ab,P,WO,P,L,P,L,P,P,WO,P,P,Ab,P,H,P,WO,OT1,P,P,DP,P,P,WO,
EMP034,Arun Mehta,LINE 6,17-Aug-19,19,4,3,1,4,0,0,P,P,P,H,Ab,P,WO,P,P,P,P,P,Ab,WO,P,P,P,L,P,P,WO,H,P,P,H,Ab,P,WO,P,P,Ab
EMP034,Arun Mehta,LINE 6,17-Aug-19,19,5,0,3,2,0,1,WO,P,P,WO,P,P,L,P,P,L,WO,P,P,P,P,P,P,WO,P,P,OT1,P,P,L,WO,Ab,Ab,P,P,P,
EMP034,Arun Mehta,LINE 6,17-Aug-19,14,6,3,0,5,1,2,P,WO,DP,H,P,P,P,WO,WO,OT1,P,Ab,Ab,Ab,P,WO,P,P,H,P,Ab,Ab,WO,P,P,OT1,P,H,P,WO,P
EMP034,Arun Mehta,LINE 6,17-Aug-19,19,4,0,1,5,2,0,P,P,Ab,P,P,WO,P,P,L,Ab,DP,P,WO,Ab,P,P,P,P,P,WO,P,P,DP,P,P,P,WO,P,Ab,P,Ab
EMP034,Arun Mehta,LINE 6,17-Aug-19,17,5,1,2,3,0,2,P,P,WO,P,P,P,L,H,OT1,WO,P,P,P,P,P,P,WO,P,P,P,Ab,P,Ab,WO,OT1,L,Ab,WO,P,P,
EMP034,Arun Mehta,LINE 6,17-Aug-19,12,5,3,2,6,2,1,WO,Ab,L,P,Ab,DP,P,WO,L,P,Ab,P,P,DP,WO,P,H,P,Ab,P,P,WO,H,Ab,P,P,P,Ab,WO,OT1,H
EMP034,Arun Mehta,LINE 6,17-Aug-19,16,5,2,3,3,1,0,P,P,P,L,WO,H,P,P,P,P,P,WO,L,H,P,Ab,P,DP,WO,L,P,Ab,WO,Ab,P,WO,P,P,P,P,
EMP034,Arun Mehta,LINE 6,17-Aug-19,17,7,2,1,2,2,0,DP,WO,WO,P,P,L,H,P,P,WO,Ab,DP,Ab,H,P,P,WO,P,P,P,P,P,P,WO,P,P,P,WO,P,P,WO
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,17,7,1,4,1,1,0,WO,P,P,P,L,P,P,WO,P,P,P,Ab,L,P,WO,DP,P,WO,P,P,P,WO,P,WO,H,L,P,L,WO,P,P
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,17,4,1,3,2,1,0,P,P,P,Ab,WO,L,P,L,P,P,P,WO,P,P,Ab,P,H,P,WO,L,P,P,P,P,P,WO,P,DP,,,
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,16,5,3,3,3,1,0,P,P,P,P,WO,H,L,P,H,Ab,L,WO,P,WO,P,P,P,P,WO,P,Ab,P,L,Ab,P,WO,P,H,DP,P,P
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,17,6,2,3,1,1,0,DP,WO,P,P,P,P,P,P,WO,L,P,P,P,L,WO,WO,P,H,P,P,P,H,WO,L,P,P,Ab,P,P,WO,
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,22,5,1,1,1,1,0,H,L,P,P,P,P,WO,P,P,P,P,P,WO,WO,P,P,P,DP,P,P,WO,Ab,P,P,P,P,P,WO,P,P,P
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,20,4,1,2,1,0,2,P,OT1,P,WO,P,P,P,P,P,L,WO,OT1,P,P,Ab,P,P,WO,P,P,P,H,P,P,WO,L,P,P,P,P,
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,15,8,2,3,1,0,2,P,WO,P,P,P,WO,L,L,WO,P,P,WO,P,H,P,WO,Ab,OT1,P,P,WO,P,WO,L,P,H,P,P,OT1,WO,P
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,18,6,3,1,2,1,0,P,P,L,P,H,WO,P,P,P,P,P,Ab,WO,WO,P,P,P,WO,P,WO,P,P,P,H,P,P,WO,P,DP,Ab,H
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,19,5,0,2,3,0,1,Ab,P,WO,P,L,P,P,P,P,WO,OT1,P,P,WO,P,P,WO,P,P,P,P,P,P,WO,P,Ab,P,L,Ab,P,
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,16,7,1,5,1,0,1,WO,P,P,P,P,P,WO,WO,P,P,H,P,P,P,WO,L,P,L,P,L,P,WO,P,L,Ab,WO,P,P,WO,L,OT1
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,17,5,0,1,5,2,0,P,L,P,P,WO,Ab,P,Ab,P,P,P,WO,WO,P,P,P,P,P,WO,P,P,P,P,P,Ab,WO,Ab,DP,DP,Ab,
EMP035,Ganesh Mishra,LINE 3,18-Jul-21,17,7,3,1,1,1,1,H,Ab,WO,P,P,L,WO,P,P,WO,P,P,P,P,WO,H,WO,P,P,OT1,DP,P,P,WO,H,P,P,P,P,P,WO
EMP036,Amit Mehta,LINE 9,01-Jan-20,15,6,0,3,5,0,2,WO,P,P,P,Ab,P,P,WO,P,P,P,WO,P,P,WO,OT1,L,Ab,Ab,OT1,P,WO,P,P,Ab,L,L,P,WO,P,Ab
EMP036,Amit Mehta,LINE 9,01-Jan-20,14,4,2,0,5,2,1,P,H,Ab,P,WO,P,Ab,P,P,P,P,WO,P,OT1,P,P,P,Ab,WO,Ab,P,H,Ab,P,DP,WO,P,DP,,,
EMP036,Amit Mehta,LINE 9,01-Jan-20,19,6,3,1,2,0,0,P,Ab,WO,P,WO,L,P,H,P,P,P,WO,P,P,P,H,Ab,P,WO,P,P,P,P,WO,P,WO,P,P,P,H,P
EMP036,Amit Mehta,LINE 9,01-Jan-20,16,5,2,3,3,1,0,P,WO,DP,L,L,P,P,P,WO,H,P,Ab,P,Ab,P,WO,L,P,P,H,P,P,WO,P,P,P,Ab,P,P,WO,
EMP036,Amit Mehta,LINE 9,01-Jan-20,17,6,1,5,2,0,0,WO,P,P,P,P,P,WO,P,P,Ab,P,Ab,P,WO,P,P,H,P,L,L,WO,P,WO,P,L,L,P,WO,L,P,P
EMP036,Amit Mehta,LINE 9,01-Jan-20,21,5,1,1,2,0,0,P,P,WO,WO,P,P,P,P,P,P,WO,P,H,P,Ab,P,P,WO,P,P,P,Ab,P,P,WO,P,P,L,P,P,
EMP036,Amit Mehta,LINE 9,01-Jan-20,12,6,0,3,5,3,2,P,WO,P,Ab,P,P,P,WO,WO,P,OT1,Ab,L,Ab,P,WO,P,L,DP,P,P,P,WO,Ab,Ab,DP,DP,P,OT1,WO,L
EMP036,Amit Mehta,LINE 9,01-Jan-20,17,7,0,2,3,1,1,P,P,DP,OT1,P,WO,L,L,P,P,P,P,WO,Ab,P,P,P,P,P,WO,P,WO,Ab,P,P,P,WO,P,WO,WO,Ab
EMP036,Amit Mehta,LINE 9,01-Jan-20,13,5,3,7,2,0,0,WO,Ab,WO,H,L,P,P,L,P,WO,L,Ab,L,H,P,P,WO,P,P,H,P,P,P,WO,L,P,P,L,P,L,
EMP036,Amit Mehta,LINE 9,01-Jan-20,17,8,0,2,3,1,0,WO,Ab,P,P,P,P,P,WO,P,WO,P,P,P,L,WO,P,DP,P,P,WO,Ab,WO,P,P,WO,P,Ab,L,WO,P,P
EMP036,Amit Mehta,LINE 9,01-Jan-20,19,5,0,3,0,2,1,P,P,P,P,WO,DP,P,L,P,P,P,WO,P,L,P,P,P,P,WO,P,P,L,OT1,P,P,WO,WO,P,P,DP,
EMP036,Amit Mehta,LINE 9,01-Jan-20,20,6,2,2,1,0,0,P,P,WO,L,H,P,P,P,P,WO,P,P,Ab,WO,P,P,WO,P,L,P,P,P,P,WO,P,P,P,P,P,H,WO
EMP037,Mahesh Singh,LINE 5,01-Aug-22,15,6,3,1,3,0,3,WO,P,P,P,H,P,P,WO,P,OT1,WO,P,L,Ab,WO,H,P,P,P,P,P,WO,OT1,P,Ab,P,OT1,P,WO,Ab,H
EMP037,Mahesh Singh,LINE 5,01-Aug-22,14,6,1,3,3,1,0,P,P,DP,P,WO,WO,Ab,Ab,P,P,P,WO,P,P,P,Ab,P,L,WO,P,P,L,P,H,L,WO,P,WO,,,
EMP037,Mahesh Singh,LINE 5,01-Aug-22,21,5,1,1,2,0,1,P,Ab,WO,P,WO,P,P,P,P,P,P,WO,OT1,P,P,P,P,P,WO,P,H,L,P,P,P,WO,P,Ab,P,P,P
EMP037,Mahesh Singh,LINE 5,01-Aug-22,17,8,1,0,1,1,2,P,WO,P,H,P,WO,WO,P,WO,P,Ab,DP,P,P,P,WO,P,OT1,P,P,P,WO,WO,P,P,P,P,P,OT1,WO,
EMP037,Mahesh Singh,LINE 5,01-Aug-22,18,4,1,2,3,1,2,P,OT1,P,P,P,Ab,WO,P,P,Ab,P,P,OT1,WO,P,P,P,L,H,P,WO,P,L,P,P,P,P,WO,P,Ab,DP
EMP037,Mahesh Singh,LINE 5,01-Aug-22,18,5,0,2,3,0,2,L,P,P,WO,P,Ab,P,P,L,P,WO,Ab,P,P,P,P,P,WO,P,Ab,P,WO,OT1,P,WO,P,P,P,P,OT1,
EMP037,Mahesh Singh,LINE 5,01-Aug-22,15,6,2,0,6,2,0,P,WO,H,DP,P,P,P,P,WO,P,P,H,Ab,WO,P,WO,Ab,Ab,P,P,Ab,P,WO,DP,Ab,P,P,Ab,P,WO,P
EMP037,Mahesh Singh,LINE 5,01-Aug-22,16,5,1,2,3,1,3,P,P,OT1,L,OT1,WO,P,P,P,P,Ab,P,WO,P,DP,P,P,WO,Ab,WO,OT1,Ab,P,P,P,H,WO,P,L,P,P
EMP037,Mahesh Singh,LINE 5,01-Aug-22,18,4,2,5,1,0,0,P,P,WO,H,P,P,L,L,P,WO,H,P,P,P,P,P,WO,P,L,L,P,P,P,WO,P,Ab,L,P,P,P,
EMP037,Mahesh Singh,LINE 5,01-Aug-22,19,7,1,2,1,1,0,WO,P,Ab,P,P,P,P,WO,P,L,WO,P,P,L,WO,P,P,P,P,P,P,WO,DP,P,P,P,P,P,WO,H,WO
EMP037,Mahesh Singh,LINE 5,01-Aug-22,20,4,2,0,3,0,1,P,P,P,P,WO,P,P,P,P,P,H,WO,H,OT1,P,P,P,P,WO,P,Ab,P,P,Ab,P,WO,P,P,P,Ab,
EMP037,Mahesh Singh,LINE 5,01-Aug-22,17,6,0,3,4,1,0,P,DP,WO,P,P,P,P,L,L,WO,P,P,P,Ab,Ab,Ab,WO,Ab,L,P,P,P,WO,WO,P,P,P,P,P,P,WO
EMP038,Mahesh Nair,LINE 3,04-Feb-21,17,8,2,0,3,0,1,WO,H,Ab,OT1,P,P,P,WO,P,H,WO,WO,P,WO,WO,P,P,P,P,P,P,WO,Ab,P,Ab,P,P,P,WO,P,P
EMP038,Mahesh Nair,LINE 3,04-Feb-21,18,4,0,4,2,0,0,P,P,L,P,WO,P,P,P,P,P,P,WO,P,P,P,P,Ab,P,WO,Ab,L,P,L,P,P,WO,P,L,,,
EMP038,Mahesh Nair,LINE 3,04-Feb-21,21,4,0,0,2,2,2,P,P,P,P,WO,P,DP,P,Ab,P,P,WO,P,P,P,OT1,DP,P,WO,P,OT1,P,P,P,P,WO,P,Ab,P,P,P
EMP038,Mahesh Nair,LINE 3,04-Feb-21,14,6,0,6,1,2,1,P,WO,L,L,P,P,P,P,WO,P,P,P,P,P,P,WO,L,L,Ab,P,P,DP,WO,OT1,WO,L,L,P,DP,WO,
EMP038,Mahesh Nair,LINE 3,04-Feb-21,17,4,3,4,1,1,1,P,Ab,P,P,P,P,WO,H,P,P,P,P,L,WO,P,DP,P,L,OT1,L,WO,P,H,P,H,P,P,WO,P,L,P
EMP038,Mahesh Nair,LINE 3,04-Feb-21,19,6,1,0,3,0,1,P,P,P,WO,P,Ab,P,P,P,P,WO,H,P,OT1,P,WO,WO,WO,Ab,P,P,P,P,P,WO,P,P,P,Ab,P,
EMP038,Mahesh Nair,LINE 3,04-Feb-21,17,5,2,4,3,0,0,P,WO,H,P,L,P,P,P,WO,P,P,P,P,P,L,WO,P,P,P,P,L,P,WO,L,H,P,Ab,Ab,P,WO,Ab
EMP038,Mahesh Nair,LINE 3,04-Feb-21,20,5,3,2,1,0,0,P,P,P,P,WO,WO,H,P,H,P,P,P,WO,P,P,P,P,Ab,P,WO,P,P,P,P,L,L,WO,P,P,P,H
EMP038,Mahesh Nair,LINE 3,04-Feb-21,13,6,1,5,3,0,2,P,OT1,WO,L,P,L,Ab,P,Ab,WO,P,OT1,L,L,P,P,WO,P,Ab,H,WO,P,P,WO,P,P,WO,L,P,P,
EMP038,Mahesh Nair,LINE 3,04-Feb-21,17,7,0,4,3,0,0,WO,P,P,L,P,P,P,WO,P,P,WO,P,P,WO,WO,L,P,P,Ab,Ab,P,WO,L,P,P,P,P,Ab,WO,L,P
EMP038,Mahesh Nair,LINE 3,04-Feb-21,19,4,2,1,2,2,0,DP,P,P,P,WO,P,P,P,P,DP,P,WO,P,P,Ab,P,Ab,P,WO,P,H,H,P,P,P,WO,P,P,L,P,
EMP038,Mahesh Nair,LINE 3,04-Feb-21,15,5,2,3,4,1,1,P,Ab,WO,H,P,L,P,P,P,WO,H,P,P,OT1,L,P,WO,P,P,P,P,L,P,WO,Ab,P,DP,Ab,P,Ab,WO
EMP039,Arjun Kumar,LINE 10,25-Oct-20,18,7,0,2,1,2,1,WO,P,OT1,P,P,P,P,WO,DP,P,P,P,P,P,WO,P,P,P,WO,L,P,WO,L,Ab,WO,P,P,P,WO,P,DP
EMP039,Arjun Kumar,LINE 10,25-Oct-20,15,4,1,2,5,1,0,DP,H,L,P,WO,Ab,P,P,P,P,P,WO,Ab,P,P,L,P,Ab,WO,P,Ab,Ab,P,P,P,WO,P,P,,,
EMP039,Arjun Kumar,LINE 10,25-Oct-20,17,5,2,0,4,1,2,P,Ab,P,OT1,WO,P,P,OT1,Ab,P,P,WO,P,P,P,P,Ab,P,WO,WO,P,P,H,P,H,WO,Ab,P,P,P,DP
EMP039,Arjun Kumar,LINE 10,25-Oct-20,16,8,0,1,3,1,1,P,WO,P,P,P,Ab,P,P,WO,P,WO,P,OT1,WO,P,WO,P,Ab,L,P,P,WO,WO,P,DP,P,Ab,P,P,WO,
EMP039,Arjun Kumar,LINE 10,25-Oct-20,21,4,0,4,2,0,0,P,P,P,P,L,P,WO,P,P,P,P,P,L,WO,P,P,P,P,P,P,WO,P,L,Ab,P,Ab,P,WO,L,P,P
EMP039,Arjun Kumar,LINE 10,25-Oct-20,17,6,0,0,3,2,2,WO,WO,P,WO,P,P,P,P,DP,P,WO,P,P,P,P,P,Ab,WO,P,P,OT1,P,Ab,P,WO,P,DP,OT1,P,Ab,
EMP039,Arjun Kumar,LINE 10,25-Oct-20,17,5,1,2,3,3,0,P,WO,P,H,P,P,P,Ab,WO,P,L,P,P,DP,P,WO,P,P,P,P,P,Ab,WO,L,P,DP,P,Ab,P,WO,DP
EMP039,Arjun Kumar,LINE 10,25-Oct-20,15,4,0,4,3,4,1,DP,P,Ab,OT1,Ab,WO,P,P,DP,P,P,P,WO,P,Ab,P,DP,P,P,WO,P,L,L,L,DP,P,WO,L,P,P,P
EMP039,Arjun Kumar,LINE 10,25-Oct-20,15,6,2,1,3,2,1,Ab,P,WO,DP,P,Ab,P,H,DP,WO,P,P,WO,L,P,P,WO,P,P,P,P,WO,P,WO,P,H,P,P,OT1,Ab,
EMP039,Arjun Kumar,LINE 10,25-Oct-20,14,7,0,2,5,1,2,WO,P,P,OT1,P,Ab,P,WO,P,P,Ab,WO,L,L,WO,P,P,OT1,P,P,P,WO,Ab,WO,Ab,DP,P,P,WO,Ab,P
EMP039,Arjun Kumar,LINE 10,25-Oct-20,16,5,2,3,3,0,1,H,P,P,P,WO,P,Ab,OT1,P,P,L,WO,P,P,P,WO,P,L,WO,H,P,Ab,P,P,Ab,WO,P,P,P,L,
EMP039,Arjun Kumar,LINE 10,25-Oct-20,13,7,1,4,3,3,0,DP,P,WO,P,L,P,WO,Ab,P,WO,P,H,P,L,Ab,P,WO,P,DP,L,P,L,WO,WO,P,P,P,DP,P,Ab,WO
EMP040,Radha Kumar,LINE 2,13-Jan-21,14,5,2,5,3,0,2,WO,L,H,Ab,P,L,P,WO,OT1,P,P,P,P,OT1,WO,P,L,P,L,P,P,WO,P,P,L,Ab,Ab,P,WO,P,H
EMP040,Radha Kumar,LINE 2,13-Jan-21,13,4,3,4,3,1,0,Ab,P,L,P,WO,H,P,P,P,P,P,WO,P,H,P,L,Ab,L,WO,DP,P,P,P,Ab,H,WO,P,L,,,
EMP040,Radha Kumar,LINE 2,13-Jan-21,18,6,1,1,3,1,1,P,P,WO,P,WO,P,P,Ab,P,P,H,WO,P,P,Ab,P,DP,L,WO,Ab,P,P,P,OT1,P,WO,P,P,WO,P,P
EMP040,Radha Kumar,LINE 2,13-Jan-21,15,5,2,1,4,0,3,Ab,WO,OT1,P,P,P,P,P,WO,P,P,P,Ab,P,P,WO,P,P,Ab,P,P,Ab,WO,OT1,H,H,OT1,L,P,WO,
EMP040,Radha Kumar,LINE 2,13-Jan-21,16,4,2,2,2,2,3,P,Ab,DP,P,P,DP,WO,P,Ab,OT1,P,P,P,WO,OT1,L,P,P,P,L,WO,P,H,H,P,P,OT1,WO,P,P,P
EMP040,Radha Kumar,LINE 2,13-Jan-21,15,6,4,0,1,3,1,P,P,P,WO,DP,P,P,P,P,P,WO,Ab,P,WO,P,H,P,WO,DP,H,H,P,H,DP,WO,OT1,P,P,P,WO,
EMP040,Radha Kumar,LINE 2,13-Jan-21,18,6,3,1,1,1,1,P,WO,P,Ab,DP,P,P,WO,WO,P,P,P,H,P,P,WO,OT1,P,P,H,H,P,WO,P,L,P,P,P,P,WO,P
EMP040,Radha Kumar,LINE 2,13-Jan-21,19,5,1,1,1,2,2,P,DP,P,DP,P,WO,P,WO,P,P,P,P,WO,H,Ab,P,P,P,P,WO,OT1,P,P,L,P,P,WO,P,OT1,P,P
EMP040,Radha Kumar,LINE 2,13-Jan-21,16,4,1,1,6,2,0,P,DP,WO,P,P,P,P,Ab,P,WO,Ab,DP,P,P,P,P,WO,P,Ab,Ab,P,P,Ab,WO,H,Ab,P,P,L,P,
EMP040,Radha Kumar,LINE 2,13-Jan-21,17,5,0,2,3,3,1,WO,P,P,DP,DP,L,P,WO,P,P,P,P,Ab,P,WO,P,OT1,Ab,DP,Ab,P,WO,P,P,P,P,P,P,WO,P,L
EMP040,Radha Kumar,LINE 2,13-Jan-21,18,5,1,1,4,1,0,P,P,P,Ab,WO,Ab,L,Ab,H,Ab,P,WO,P,WO,P,P,P,P,WO,P,P,P,P,P,P,WO,DP,P,P,P,
EMP040,Radha Kumar,LINE 2,13-Jan-21,16,6,1,3,2,2,1,P,P,WO,P,P,P,OT1,L,L,WO,WO,P,P,DP,P,P,WO,Ab,P,P,H,P,P,WO,P,P,DP,P,L,Ab,WO
EMP041,Rekha Rao,LINE 1,08-May-20,12,7,2,2,5,1,2,WO,H,P,P,P,WO,Ab,WO,P,DP,Ab,H,P,P,WO,P,P,P,Ab,P,WO,WO,Ab,P,P,L,Ab,OT1,WO,OT1,L
EMP041,Rekha Rao,LINE 1,08-May-20,15,6,1,1,5,0,0,P,Ab,P,P,WO,P,WO,Ab,P,P,Ab,WO,P,P,Ab,H,P,WO,WO,P,P,P,Ab,L,P,WO,P,P,,,
EMP041,Rekha Rao,LINE 1,08-May-20,18,7,0,1,2,3,0,P,WO,P,WO,WO,P,P,P,Ab,P,P,WO,P,DP,P,WO,DP,P,WO,P,P,P,P,P,L,WO,Ab,DP,P,P,P
EMP041,Rekha Rao,LINE 1,08-May-20,16,5,0,3,2,3,1,OT1,WO,P,P,P,Ab,P,L,WO,L,P,P,P,P,P,WO,P,DP,L,P,P,P,WO,P,DP,P,DP,Ab,P,WO,
EMP041,Rekha Rao,LINE 1,08-May-20,22,6,0,0,1,2,0,P,P,P,P,P,P,WO,P,P,WO,P,Ab,P,WO,P,P,P,P,DP,P,WO,WO,P,P,P,P,DP,WO,P,P,P
EMP041,Rekha Rao,LINE 1,08-May-20,18,5,1,2,2,1,1,P,P,P,WO,L,L,P,P,P,P,WO,P,P,Ab,DP,P,P,WO,P,P,H,WO,P,P,WO,OT1,P,Ab,P,P,
EMP041,Rekha Rao,LINE 1,08-May-20,18,5,2,1,2,2,1,P,WO,P,P,P,DP,OT1,Ab,WO,P,P,L,P,P,H,WO,P,P,P,Ab,P,DP,WO,P,P,H,P,P,P,WO,P
EMP041,Rekha Rao,LINE 1,08-May-20,19,6,1,2,3,0,0,P,H,P,P,P,WO,P,Ab,WO,P,Ab,P,WO,L,P,P,P,P,P,WO,WO,P,Ab,L,P,P,WO,P,P,P,P
EMP041,Rekha Rao,LINE 1,08-May-20,15,7,2,2,2,2,0,P,P,WO,P,WO,P,WO,P,H,WO,P,P,P,L,P,P,WO,P,Ab,P,DP,P,DP,WO,P,H,Ab,WO,L,P,
